m,n,p,lambda,R
2051,26,0.4,0.037227827882957455,0.002257608842500882
2101,26,0.4,0.037227827882957455,0.002312645625594516
2151,26,0.4,0.037227827882957455,0.0023676824086881505
2201,26,0.4,0.037227827882957455,0.0024227191917817847
2251,26,0.4,0.037227827882957455,0.0024777559748754194
2301,26,0.4,0.037227827882957455,0.002532792757969054
2351,26,0.4,0.037227827882957455,0.002587829541062688
2401,26,0.4,0.037227827882957455,0.0026428663241563227
2451,26,0.4,0.037227827882957455,0.002697903107249957
2501,26,0.4,0.037227827882957455,0.002752939890343591
2551,26,0.4,0.037227827882957455,0.0028079766734372255
2601,26,0.4,0.037227827882957455,0.00286301345653086
2651,26,0.4,0.037227827882957455,0.0029180502396244944
2701,26,0.4,0.037227827882957455,0.002973087022718129
2751,26,0.4,0.037227827882957455,0.0030281238058117634
2801,26,0.4,0.037227827882957455,0.0030831605889053977
2851,26,0.4,0.037227827882957455,0.003138197371999032
2901,26,0.4,0.037227827882957455,0.0031932341550926662
2951,26,0.4,0.037227827882957455,0.0032482709381863005
3001,26,0.4,0.037227827882957455,0.003303307721279935
3051,26,0.4,0.037227827882957455,0.003358344504373569
3101,26,0.4,0.037227827882957455,0.0034133812874672037
3151,26,0.4,0.037227827882957455,0.003468418070560838
3201,26,0.4,0.037227827882957455,0.0035234548536544723
3251,26,0.4,0.037227827882957455,0.0035784916367481065
3301,26,0.4,0.037227827882957455,0.0036335284198417413
3351,26,0.4,0.037227827882957455,0.003688565202935375
3401,26,0.4,0.037227827882957455,0.00374360198602901
3451,26,0.4,0.037227827882957455,0.003798638769122644
3501,26,0.4,0.037227827882957455,0.0038536755522162783
3551,26,0.4,0.037227827882957455,0.0039087123353099135
3601,26,0.4,0.037227827882957455,0.003963749118403548
3651,26,0.4,0.037227827882957455,0.004018785901497182
3701,26,0.4,0.037227827882957455,0.004073822684590816
3751,26,0.4,0.037227827882957455,0.0041288594676844505
3801,26,0.4,0.037227827882957455,0.004183896250778085
3851,26,0.4,0.037227827882957455,0.004238933033871719
3901,26,0.4,0.037227827882957455,0.004293969816965354
3951,26,0.4,0.037227827882957455,0.004349006600058988
4001,26,0.4,0.037227827882957455,0.004404043383152622
4051,26,0.4,0.037227827882957455,0.004459080166246256
4101,26,0.4,0.037227827882957455,0.004514116949339891
4151,26,0.4,0.037227827882957455,0.0045691537324335256
4201,26,0.4,0.037227827882957455,0.00462419051552716
4251,26,0.4,0.037227827882957455,0.004679227298620793
4301,26,0.4,0.037227827882957455,0.004734264081714428
4351,26,0.4,0.037227827882957455,0.004789300864808063
4401,26,0.4,0.037227827882957455,0.004844337647901697
4451,26,0.4,0.037227827882957455,0.004899374430995331
4501,26,0.4,0.037227827882957455,0.004954411214088966
4901,31,0.4,0.037227827882957455,0.0005001631069658984
4951,31,0.4,0.037227827882957455,0.0005052657707790578
1,11,0.4,0.0393725328092148,0.0010513250355774783
51,21,0.4,0.0393725328092148,0.0006167048311226353
101,21,0.4,0.0393725328092148,0.0012213174106546305
151,21,0.4,0.0393725328092148,0.0018259299901866258
201,21,0.4,0.0393725328092148,0.002430542569718621
251,21,0.4,0.0393725328092148,0.003035155149250616
301,21,0.4,0.0393725328092148,0.0036397677287826114
351,21,0.4,0.0393725328092148,0.004244380308314607
401,21,0.4,0.0393725328092148,0.004848992887846602
451,26,0.4,0.0393725328092148,0.0005250313487271452
501,26,0.4,0.0393725328092148,0.000583238815326607
551,26,0.4,0.0393725328092148,0.0006414462819260687
601,26,0.4,0.0393725328092148,0.0006996537485255306
651,26,0.4,0.0393725328092148,0.0007578612151249923
701,26,0.4,0.0393725328092148,0.000816068681724454
751,26,0.4,0.0393725328092148,0.0008742761483239159
801,26,0.4,0.0393725328092148,0.0009324836149233775
851,26,0.4,0.0393725328092148,0.0009906910815228394
901,26,0.4,0.0393725328092148,0.001048898548122301
951,26,0.4,0.0393725328092148,0.001107106014721763
1001,26,0.4,0.0393725328092148,0.001165313481321225
1051,26,0.4,0.0393725328092148,0.0012235209479206865
1101,26,0.4,0.0393725328092148,0.0012817284145201484
1151,26,0.4,0.0393725328092148,0.0013399358811196102
1201,26,0.4,0.0393725328092148,0.0013981433477190718
1251,26,0.4,0.0393725328092148,0.0014563508143185335
1301,26,0.4,0.0393725328092148,0.0015145582809179953
1351,26,0.4,0.0393725328092148,0.0015727657475174573
1401,26,0.4,0.0393725328092148,0.001630973214116919
1451,26,0.4,0.0393725328092148,0.0016891806807163806
1501,26,0.4,0.0393725328092148,0.0017473881473158424
1551,26,0.4,0.0393725328092148,0.0018055956139153043
1601,26,0.4,0.0393725328092148,0.0018638030805147661
1651,26,0.4,0.0393725328092148,0.0019220105471142277
1701,26,0.4,0.0393725328092148,0.0019802180137136896
1751,26,0.4,0.0393725328092148,0.002038425480313151
1801,26,0.4,0.0393725328092148,0.0020966329469126127
1851,26,0.4,0.0393725328092148,0.002154840413512075
1901,26,0.4,0.0393725328092148,0.0022130478801115367
1951,26,0.4,0.0393725328092148,0.0022712553467109987
2001,26,0.4,0.0393725328092148,0.0023294628133104602
2051,26,0.4,0.0393725328092148,0.002387670279909922
2101,26,0.4,0.0393725328092148,0.0024458777465093838
2151,26,0.4,0.0393725328092148,0.0025040852131088453
2201,26,0.4,0.0393725328092148,0.0025622926797083073
2251,26,0.4,0.0393725328092148,0.0026205001463077693
2301,26,0.4,0.0393725328092148,0.002678707612907231
2351,26,0.4,0.0393725328092148,0.0027369150795066924
2401,26,0.4,0.0393725328092148,0.0027951225461061544
2451,26,0.4,0.0393725328092148,0.002853330012705616
2501,26,0.4,0.0393725328092148,0.002911537479305078
2551,26,0.4,0.0393725328092148,0.00296974494590454
2601,26,0.4,0.0393725328092148,0.0030279524125040014
2651,26,0.4,0.0393725328092148,0.003086159879103463
2701,26,0.4,0.0393725328092148,0.003144367345702925
2751,26,0.4,0.0393725328092148,0.0032025748123023865
2801,26,0.4,0.0393725328092148,0.0032607822789018485
2851,26,0.4,0.0393725328092148,0.00331898974550131
2901,26,0.4,0.0393725328092148,0.003377197212100772
2951,26,0.4,0.0393725328092148,0.003435404678700234
3001,26,0.4,0.0393725328092148,0.0034936121452996956
3051,26,0.4,0.0393725328092148,0.003551819611899157
3101,26,0.4,0.0393725328092148,0.0036100270784986195
3151,26,0.4,0.0393725328092148,0.0036682345450980806
3201,26,0.4,0.0393725328092148,0.0037264420116975426
3251,26,0.4,0.0393725328092148,0.003784649478297004
3301,26,0.4,0.0393725328092148,0.003842856944896466
3351,26,0.4,0.0393725328092148,0.0039010644114959277
3401,26,0.4,0.0393725328092148,0.003959271878095389
3451,26,0.4,0.0393725328092148,0.004017479344694852
3501,26,0.4,0.0393725328092148,0.004075686811294314
3551,26,0.4,0.0393725328092148,0.004133894277893776
3601,26,0.4,0.0393725328092148,0.004192101744493236
3651,26,0.4,0.0393725328092148,0.004250309211092699
3701,26,0.4,0.0393725328092148,0.00430851667769216
3751,26,0.4,0.0393725328092148,0.004366724144291622
3801,26,0.4,0.0393725328092148,0.004424931610891084
3851,26,0.4,0.0393725328092148,0.004483139077490546
3901,26,0.4,0.0393725328092148,0.0045413465440900065
3951,26,0.4,0.0393725328092148,0.004599554010689469
4001,26,0.4,0.0393725328092148,0.0046577614772889304
4051,26,0.4,0.0393725328092148,0.004715968943888393
4101,26,0.4,0.0393725328092148,0.004774176410487855
4151,26,0.4,0.0393725328092148,0.004832383877087316
4201,26,0.4,0.0393725328092148,0.004890591343686778
4251,26,0.4,0.0393725328092148,0.00494879881028624
4651,31,0.4,0.0393725328092148,0.0005019944866441918
4701,31,0.4,0.0393725328092148,0.0005073911162576534
4751,31,0.4,0.0393725328092148,0.0005127877458711149
4801,31,0.4,0.0393725328092148,0.0005181843754845765
4851,31,0.4,0.0393725328092148,0.000523581005098038
4901,31,0.4,0.0393725328092148,0.0005289776347114994
4951,31,0.4,0.0393725328092148,0.000534374264324961
1,11,0.4,0.04164079474866059,0.0011118921465566524
51,21,0.4,0.04164079474866059,0.000652233358156599
101,21,0.4,0.04164079474866059,0.0012916778269375783
151,21,0.4,0.04164079474866059,0.0019311222957185577
201,21,0.4,0.04164079474866059,0.002570566764499537
251,21,0.4,0.04164079474866059,0.0032100112332805165
301,21,0.4,0.04164079474866059,0.0038494557020614956
351,21,0.4,0.04164079474866059,0.004488900170842475
451,26,0.4,0.04164079474866059,0.0005552785424015879
501,26,0.4,0.04164079474866059,0.0006168393564150677
551,26,0.4,0.04164079474866059,0.0006784001704285476
601,26,0.4,0.04164079474866059,0.0007399609844420274
651,26,0.4,0.04164079474866059,0.0008015217984555072
701,26,0.4,0.04164079474866059,0.0008630826124689869
751,26,0.4,0.04164079474866059,0.0009246434264824669
801,26,0.4,0.04164079474866059,0.0009862042404959466
851,26,0.4,0.04164079474866059,0.0010477650545094263
901,26,0.4,0.04164079474866059,0.001109325868522906
951,26,0.4,0.04164079474866059,0.0011708866825363862
1001,26,0.4,0.04164079474866059,0.0012324474965498661
1051,26,0.4,0.04164079474866059,0.0012940083105633458
1101,26,0.4,0.04164079474866059,0.0013555691245768257
1151,26,0.4,0.04164079474866059,0.0014171299385903056
1201,26,0.4,0.04164079474866059,0.0014786907526037852
1251,26,0.4,0.04164079474866059,0.001540251566617265
1301,26,0.4,0.04164079474866059,0.001601812380630745
1351,26,0.4,0.04164079474866059,0.0016633731946442247
1401,26,0.4,0.04164079474866059,0.0017249340086577043
1451,26,0.4,0.04164079474866059,0.001786494822671184
1501,26,0.4,0.04164079474866059,0.0018480556366846643
1551,26,0.4,0.04164079474866059,0.001909616450698144
1601,26,0.4,0.04164079474866059,0.0019711772647116235
1651,26,0.4,0.04164079474866059,0.0020327380787251033
1701,26,0.4,0.04164079474866059,0.0020942988927385832
1751,26,0.4,0.04164079474866059,0.0021558597067520635
1801,26,0.4,0.04164079474866059,0.002217420520765543
1851,26,0.4,0.04164079474866059,0.002278981334779023
1901,26,0.4,0.04164079474866059,0.0023405421487925028
1951,26,0.4,0.04164079474866059,0.0024021029628059822
2001,26,0.4,0.04164079474866059,0.002463663776819462
2051,26,0.4,0.04164079474866059,0.0025252245908329416
2101,26,0.4,0.04164079474866059,0.002586785404846422
2151,26,0.4,0.04164079474866059,0.0026483462188599018
2201,26,0.4,0.04164079474866059,0.0027099070328733816
2251,26,0.4,0.04164079474866059,0.002771467846886861
2301,26,0.4,0.04164079474866059,0.002833028660900341
2351,26,0.4,0.04164079474866059,0.002894589474913821
2401,26,0.4,0.04164079474866059,0.0029561502889273008
2451,26,0.4,0.04164079474866059,0.00301771110294078
2501,26,0.4,0.04164079474866059,0.0030792719169542605
2551,26,0.4,0.04164079474866059,0.00314083273096774
2601,26,0.4,0.04164079474866059,0.00320239354498122
2651,26,0.4,0.04164079474866059,0.0032639543589947
2701,26,0.4,0.04164079474866059,0.0033255151730081796
2751,26,0.4,0.04164079474866059,0.0033870759870216595
2801,26,0.4,0.04164079474866059,0.003448636801035139
2851,26,0.4,0.04164079474866059,0.0035101976150486193
2901,26,0.4,0.04164079474866059,0.0035717584290620987
2951,26,0.4,0.04164079474866059,0.0036333192430755786
3001,26,0.4,0.04164079474866059,0.003694880057089058
3051,26,0.4,0.04164079474866059,0.003756440871102538
3101,26,0.4,0.04164079474866059,0.0038180016851160183
3151,26,0.4,0.04164079474866059,0.0038795624991294977
3201,26,0.4,0.04164079474866059,0.003941123313142978
3251,26,0.4,0.04164079474866059,0.0040026841271564575
3301,26,0.4,0.04164079474866059,0.004064244941169937
3351,26,0.4,0.04164079474866059,0.004125805755183417
3401,26,0.4,0.04164079474866059,0.004187366569196897
3451,26,0.4,0.04164079474866059,0.004248927383210376
3501,26,0.4,0.04164079474866059,0.0043104881972238565
3551,26,0.4,0.04164079474866059,0.004372049011237336
3601,26,0.4,0.04164079474866059,0.004433609825250816
3651,26,0.4,0.04164079474866059,0.004495170639264296
3701,26,0.4,0.04164079474866059,0.004556731453277775
3751,26,0.4,0.04164079474866059,0.0046182922672912555
3801,26,0.4,0.04164079474866059,0.004679853081304736
3851,26,0.4,0.04164079474866059,0.004741413895318215
3901,26,0.4,0.04164079474866059,0.004802974709331696
3951,26,0.4,0.04164079474866059,0.004864535523345175
4001,26,0.4,0.04164079474866059,0.0049260963373586545
4051,26,0.4,0.04164079474866059,0.004987657151372135
4401,31,0.4,0.04164079474866059,0.0005023768663502707
4451,31,0.4,0.04164079474866059,0.0005080843972108736
4501,31,0.4,0.04164079474866059,0.0005137919280714766
4551,31,0.4,0.04164079474866059,0.0005194994589320796
4601,31,0.4,0.04164079474866059,0.0005252069897926826
4651,31,0.4,0.04164079474866059,0.0005309145206532854
4701,31,0.4,0.04164079474866059,0.0005366220515138884
4751,31,0.4,0.04164079474866059,0.0005423295823744913
4801,31,0.4,0.04164079474866059,0.0005480371132350943
4851,31,0.4,0.04164079474866059,0.0005537446440956971
4901,31,0.4,0.04164079474866059,0.0005594521749563002
4951,31,0.4,0.04164079474866059,0.000565159705816903
1,11,0.4,0.04403973185322391,0.0011759485446813092
51,21,0.4,0.04403973185322391,0.0006898086929493177
101,21,0.4,0.04403973185322391,0.0013660917252525703
151,21,0.4,0.04403973185322391,0.0020423747575558228
201,21,0.4,0.04403973185322391,0.0027186577898590755
251,21,0.4,0.04403973185322391,0.0033949408221623277
301,21,0.4,0.04403973185322391,0.00407122385446558
351,21,0.4,0.04403973185322391,0.004747506886768833
401,26,0.4,0.04403973185322391,0.0005221609361837289
451,26,0.4,0.04403973185322391,0.0005872682848350667
501,26,0.4,0.04403973185322391,0.0006523756334864045
551,26,0.4,0.04403973185322391,0.0007174829821377423
601,26,0.4,0.04403973185322391,0.0007825903307890799
651,26,0.4,0.04403973185322391,0.0008476976794404179
701,26,0.4,0.04403973185322391,0.0009128050280917555
751,26,0.4,0.04403973185322391,0.0009779123767430932
801,26,0.4,0.04403973185322391,0.0010430197253944308
851,26,0.4,0.04403973185322391,0.0011081270740457686
901,26,0.4,0.04403973185322391,0.0011732344226971065
951,26,0.4,0.04403973185322391,0.0012383417713484443
1001,26,0.4,0.04403973185322391,0.0013034491199997822
1051,26,0.4,0.04403973185322391,0.0013685564686511198
1101,26,0.4,0.04403973185322391,0.0014336638173024577
1151,26,0.4,0.04403973185322391,0.0014987711659537955
1201,26,0.4,0.04403973185322391,0.0015638785146051331
1251,26,0.4,0.04403973185322391,0.0016289858632564708
1301,26,0.4,0.04403973185322391,0.0016940932119078088
1351,26,0.4,0.04403973185322391,0.0017592005605591467
1401,26,0.4,0.04403973185322391,0.0018243079092104843
1451,26,0.4,0.04403973185322391,0.001889415257861822
1501,26,0.4,0.04403973185322391,0.0019545226065131598
1551,26,0.4,0.04403973185322391,0.0020196299551644976
1601,26,0.4,0.04403973185322391,0.0020847373038158355
1651,26,0.4,0.04403973185322391,0.0021498446524671733
1701,26,0.4,0.04403973185322391,0.002214952001118511
1751,26,0.4,0.04403973185322391,0.0022800593497698486
1801,26,0.4,0.04403973185322391,0.0023451666984211864
1851,26,0.4,0.04403973185322391,0.0024102740470725243
1901,26,0.4,0.04403973185322391,0.002475381395723862
1951,26,0.4,0.04403973185322391,0.0025404887443752
2001,26,0.4,0.04403973185322391,0.0026055960930265374
2051,26,0.4,0.04403973185322391,0.0026707034416778752
2101,26,0.4,0.04403973185322391,0.002735810790329213
2151,26,0.4,0.04403973185322391,0.002800918138980551
2201,26,0.4,0.04403973185322391,0.0028660254876318888
2251,26,0.4,0.04403973185322391,0.002931132836283226
2301,26,0.4,0.04403973185322391,0.0029962401849345645
2351,26,0.4,0.04403973185322391,0.0030613475335859023
2401,26,0.4,0.04403973185322391,0.0031264548822372397
2451,26,0.4,0.04403973185322391,0.0031915622308885776
2501,26,0.4,0.04403973185322391,0.0032566695795399154
2551,26,0.4,0.04403973185322391,0.003321776928191253
2601,26,0.4,0.04403973185322391,0.0033868842768425907
2651,26,0.4,0.04403973185322391,0.0034519916254939285
2701,26,0.4,0.04403973185322391,0.003517098974145266
2751,26,0.4,0.04403973185322391,0.003582206322796604
2801,26,0.4,0.04403973185322391,0.003647313671447942
2851,26,0.4,0.04403973185322391,0.00371242102009928
2901,26,0.4,0.04403973185322391,0.0037775283687506178
2951,26,0.4,0.04403973185322391,0.003842635717401955
3001,26,0.4,0.04403973185322391,0.003907743066053293
3051,26,0.4,0.04403973185322391,0.00397285041470463
3101,26,0.4,0.04403973185322391,0.004037957763355969
3151,26,0.4,0.04403973185322391,0.004103065112007306
3201,26,0.4,0.04403973185322391,0.0041681724606586435
3251,26,0.4,0.04403973185322391,0.004233279809309981
3301,26,0.4,0.04403973185322391,0.004298387157961319
3351,26,0.4,0.04403973185322391,0.004363494506612657
3401,26,0.4,0.04403973185322391,0.004428601855263995
3451,26,0.4,0.04403973185322391,0.004493709203915333
3501,26,0.4,0.04403973185322391,0.004558816552566671
3551,26,0.4,0.04403973185322391,0.004623923901218008
3601,26,0.4,0.04403973185322391,0.004689031249869346
3651,26,0.4,0.04403973185322391,0.004754138598520683
3701,26,0.4,0.04403973185322391,0.004819245947172021
3751,26,0.4,0.04403973185322391,0.004884353295823359
3801,26,0.4,0.04403973185322391,0.004949460644474697
4151,31,0.4,0.04403973185322391,0.0005011372133039149
4201,31,0.4,0.04403973185322391,0.0005071735565140319
4251,31,0.4,0.04403973185322391,0.000513209899724149
4301,31,0.4,0.04403973185322391,0.0005192462429342659
4351,31,0.4,0.04403973185322391,0.000525282586144383
4401,31,0.4,0.04403973185322391,0.0005313189293545
4451,31,0.4,0.04403973185322391,0.0005373552725646169
4501,31,0.4,0.04403973185322391,0.000543391615774734
4551,31,0.4,0.04403973185322391,0.000549427958984851
4601,31,0.4,0.04403973185322391,0.000555464302194968
4651,31,0.4,0.04403973185322391,0.0005615006454050851
4701,31,0.4,0.04403973185322391,0.0005675369886152021
4751,31,0.4,0.04403973185322391,0.0005735733318253191
4801,31,0.4,0.04403973185322391,0.0005796096750354361
4851,31,0.4,0.04403973185322391,0.0005856460182455532
4901,31,0.4,0.04403973185322391,0.0005916823614556701
